2.425,9.325,-1.4401
2.44198,9.19579,-1.29574
2.47748,9.07,-1.29536
2.51303,8.94423,-1.29646
2.54843,8.81842,-1.31937
2.58087,8.69213,-1.31416
2.61397,8.566,-1.30892
2.64773,8.44006,-1.3031
2.68221,8.31435,-1.29588
2.71758,8.18896,-1.28627
2.75412,8.06402,-1.27322
2.79224,7.9397,-1.25583
2.83248,7.81621,-1.23365
2.87538,7.69381,-1.20715
2.92147,7.57271,-1.17797
2.97105,7.45305,-1.14875
3.02413,7.33485,-1.12209
3.08039,7.218,-1.09961
3.13933,7.1023,-1.08166
3.20041,6.98754,-1.06766
3.26315,6.87356,-1.05645
3.32719,6.76022,-1.04659
3.39235,6.64752,-1.03655
3.45861,6.53554,-1.02471
3.52611,6.42447,-1.00949
3.59516,6.31464,-0.989422
3.66623,6.2065,-0.963455
3.73982,6.1006,-0.931273
3.81646,5.99757,-0.893587
3.89648,5.89804,-0.85194
3.98,5.8026,-0.807876
4.06681,5.7118,-0.76219
4.15642,5.62625,-0.715
4.24813,5.54662,-0.666244
4.34097,5.47364,-0.615905
4.43375,5.40797,-0.563572
4.52519,5.35019,-0.508098
4.61417,5.30064,-0.448335
4.7,5.25935,-0.384689
4.78258,5.22592,-0.32007
4.86225,5.19951,-0.25912
4.93957,5.17901,-0.206218
5.01515,5.1632,-0.163798
5.0895,5.15092,-0.132038
5.16303,5.14115,-0.109572
5.23603,5.13312,-0.0943953
5.3087,5.12624,-0.0845212
5.38117,5.1201,-0.0782926
5.45351,5.11442,-0.0744638
5.52579,5.10903,-0.0721612
5.59803,5.10381,-0.0708025
5.67024,5.09869,-0.0700139
5.74245,5.09363,-0.0695628
5.81464,5.08859,-0.069308
5.88683,5.08358,-0.0691657
5.95902,5.07858,-0.0690871
6.03121,5.07359,-0.0690438
6.1034,5.0686,-0.06902
6.17558,5.0636,-0.0690065
6.24777,5.05862,-0.0689981
6.31996,5.05363,-0.0689915
6.39214,5.04864,-0.0689842
6.46433,5.04365,-0.0689737
6.53652,5.03866,-0.0689568
6.6087,5.03368,-0.068929
6.68089,5.02869,-0.0688833
6.75308,5.02371,-0.0688096
6.82527,5.01874,-0.0686937
6.89745,5.01377,-0.0685172
6.96964,5.00882,-0.06918
7.04183,5.00382,-0.0691829
7.11401,4.99882,-0.0691829
7.1862,4.99381,-0.0691829
7.25839,4.98881,-0.0691829
7.33057,4.98381,-0.0691829
7.40276,4.97881,-0.0526482
7.475,4.975,-0.0526482
